id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,posterior_state_exploration,prior_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,fixed_reward_value,fixed_l_loss_value,posterior_omega,prior_omega,posterior_eta_d,prior_eta_d,posterior_eta_a,prior_eta_a,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
56f9364e895094000c8f4967,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56f9364e895094000c8f4967_T2_2024-06-22_17h07.12.684.csv,0.540723397318044,0.8,8.36803299237235,1,0.865974136566929,1,0,2.765484211681,2,1,1,0.0829721929096429,0.2,0.181924154848052,0.5,0.5,0.5,0.684680291913696,NA,0.777777777777778,NA,0,0.0104712041884817,0.595238095238095,NA,0,-188.90832949028,1
570f018053cc8f000f8d4bbb,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_570f018053cc8f000f8d4bbb_T1_2024-05-20_16h37.31.638.csv,0.638943498921315,0.8,8.16772851101833,1,2.64099293072955,1,0,1.7874990535792,2,1,1,0.0767177265982697,0.2,0.169359537954721,0.5,0.220609515916129,0.5,0.594800687346986,0.881097535802518,0.713888888888889,0.976744186046512,86,0.12962962962963,0.475524475524476,0.80952380952381,86,-294.028263117459,1
5769a352f48c3b00016737f9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5769a352f48c3b00016737f9_T2_2024-06-27_16h56.48.856.csv,0.720107386169852,0.8,17.975849629833,1,1.35925676731264,1,0,0.572146089956223,2,1,1,0.172814870758472,0.2,0.116267156928594,0.5,0.712651092916353,0.5,0.719199807808206,0.994825133462596,0.819444444444444,1,86,0.0333333333333333,0.521008403361345,0.333333333333333,86,-204.657029924931,1
576ad50bc8a90000010d99c8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_576ad50bc8a90000010d99c8_T1_2024-05-07_10h43.57.771.csv,0.856041433288402,0.8,3.5246789154302,1,1.23036222571349,1,0,2.19287177625862,2,1,1,0.0440447245989538,0.2,0.402073812740186,0.5,0.421827028675256,0.5,0.429350397145634,0.788916074152538,0.577777777777778,0.860294117647059,136,0.164319248826291,0.267123287671233,0.586206896551724,136,-403.266194412882,1
577599baca706f000190eb48,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_577599baca706f000190eb48_T1_2024-05-21_20h09.57.735.csv,0.93927669005764,0.8,2.11037116302479,1,1.08348318805237,1,0,2.53268537063221,2,1,1,0.302467088176523,0.2,0.331376644188276,0.5,0.291110805240242,0.5,0.348672492156925,0.708501707269591,0.386111111111111,0.832214765100671,149,0.181372549019608,0.335483870967742,0.571428571428571,149,-464.904384422884,1
57ad04adddc11d00015bb1c3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57ad04adddc11d00015bb1c3_T1_2024-04-19_14h45.02.496.csv,0.64865339114425,0.8,8.10606481056101,1,3.02237315465782,1,0,3.10779102836439,2,1,1,0.153381097285333,0.2,0.041329494804278,0.5,0.163933477623661,0.5,0.493135807250193,0.890990692103279,0.577777777777778,0.967532467532468,154,0.13963963963964,0.423357664233577,0.757575757575758,154,-372.094508827364,1
57b771677bcf1a00013f2ba8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57b771677bcf1a00013f2ba8_T1_2024-04-12_13h04.06.244.csv,0.891913866174151,0.8,5.61481272971337,1,1.74392655506771,1,0,1.3459403246562,2,1,1,0.0355871162518711,0.2,0.161660821258927,0.5,0.221700844188744,0.5,0.638939741838713,0.891392101443808,0.711111111111111,0.944,250,0.0788381742738589,0.144067796610169,0.754385964912281,250,-299.251688008974,1
57d0a0bee3221e00015fe385,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_57d0a0bee3221e00015fe385_T2_2024-06-10_14h41.43.408.csv,0.776133388834354,0.8,8.75881157670225,1,0.344610769317234,1,0,0.725176090492349,2,1,1,0.0652063227148747,0.2,0.463401123478554,0.5,0.36756742702327,0.5,0.685332411450983,0.884886815436004,0.766666666666667,1,5,0.0364583333333333,0.784431137724551,1,5,-199.820368129131,1
581649f0b434f0000184d2a9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_581649f0b434f0000184d2a9_T1_2024-05-19_09h46.37.386.csv,0.800843392602287,0.8,5.86843119193641,1,1.57021083856875,1,0,3.56809827072256,2,1,1,0.0947185467083156,0.2,0.195978160699305,0.5,0.221532884775007,0.5,0.521236663955627,0.884200645889659,0.591666666666667,0.934010152284264,197,0.0590717299578059,0.204918032786885,0.731707317073171,197,-350.271278921607,1
586371807fbbcd00013972ad,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_586371807fbbcd00013972ad_T1_2024-04-19_16h04.26.759.csv,0.908603891152675,0.8,2.81893490489159,1,4.38835037356223,1,0,1.68614251076309,2,1,1,0.183792564028064,0.2,0.384407171096623,0.5,0.135456087672343,0.5,0.951478639225361,0.724713246487966,0.980555555555556,0.807365439093484,353,0,0.0338983050847458,0.9875,353,-216.355255920306,1
