id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,posterior_state_exploration,prior_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,fixed_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega,prior_omega,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
664a910980871d3cd7944412,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664a910980871d3cd7944412_T2_2024-07-23_21h02.04.910.csv,0.827929700880994,0.8,3.86634612894727,1,1.39624879015403,1,0,3.01164605406943,2,1,1,0.161706184954402,0.5,0.156653653105244,0.5,0.683699343114292,0.5,0.573342594311556,0.5,0.0495560921668543,0.2,0.448351825983806,0.847462029963382,0.580555555555556,0.920245398773006,163,0.143478260869565,0.27906976744186,0.75,163,-399.026733336347,1
664b31793e9619258b204011,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664b31793e9619258b204011_T2_2024-07-11_08h19.45.850.csv,0.691902331036048,0.8,8.17130018718838,1,1.01048967720903,1,0,1.74458523984176,2,1,1,0.648457164886254,0.5,0.605116656384729,0.5,0.537668526747069,0.5,0.485172688145341,0.5,0.664198932999567,0.2,0.790718372478066,0.738474191872985,0.897222222222222,0.833333333333333,12,0.0394736842105263,0.152671755725191,0.333333333333333,12,-167.349573965771,1
664b3b0db7eb225f6d56922c,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664b3b0db7eb225f6d56922c_T1_2024-07-05_17h26.55.575.csv,0.685383388836335,0.8,4.82903157299446,1,2.44421284005374,1,0,3.42673635488592,2,1,1,0.251138478911151,0.5,0.226308288634104,0.5,0.802482367565953,0.5,0.109440612687924,0.5,0.218864378567948,0.2,0.61830461759173,0.83379606707294,0.697222222222222,0.905405405405405,222,0.0454545454545455,0.230769230769231,0.775510204081633,222,-327.091142437956,1
664b4af989da4c25d181f27e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664b4af989da4c25d181f27e_T1_2024-06-10_20h36.05.030.csv,0.80294845084919,0.8,2.98452668938483,1,2.02010444612615,1,0,2.24580051374459,2,1,1,0.24662993168421601,0.5,0.593605004100227,0.5,0.347914077039637,0.5,0.155643093427815,0.5,0.136201907133007,0.2,0.494846969466945,0.732524558036543,0.597222222222222,0.837004405286344,227,0.106194690265487,0.12781954887218,0.704545454545455,227,-422.40406518696,1
664b550820b57425a150d8e2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664b550820b57425a150d8e2_T1_2024-07-03_20h53.22.257.csv,0.663769060463831,0.8,7.80364771257398,1,2.20048098466084,1,0,2.92585148250433,2,1,1,0.0572618878729971,0.5,0.142363250303981,0.5,0.693418117266998,0.5,0.0352372607978054,0.5,0.40553819739685,0.2,0.573447891151948,0.90776047083869,0.697222222222222,0.961748633879781,183,0.2,0.141791044776119,0.807692307692308,183,-339.407118219858,1
664b56924fe53a254403f774,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664b56924fe53a254403f774_T1_2024-07-07_18h53.24.649.csv,0.673801315700726,0.8,3.76438401738698,1,2.59415483580669,1,0,2.88491253048501,2,1,1,0.634911928686539,0.5,0.499694049720639,0.5,0.629551830830058,0.5,0.0633331283274691,0.5,0.675625205189157,0.2,0.432647887613269,0.665590817214855,0.586111111111111,0.761904761904762,126,0.142156862745098,0.167741935483871,0.757575757575758,126,-432.002967037787,1
664b66162c93f4cb8d9224a6,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664b66162c93f4cb8d9224a6_T1_2024-07-12_15h10.32.270.csv,0.78657020076673,0.8,10.747023988481,1,0.948596328235277,1,0,1.28993372243299,2,1,1,0.772656595466182,0.5,0.146028500356136,0.5,0.460320092313532,0.5,0.353759888917683,0.5,0.552494641740866,0.2,0.754284606953515,0.913916508981947,0.833333333333333,0.925925925925926,27,0.00465116279069767,0.611111111111111,0.1,27,-185.861106938928,1
664bf2201abae3378784ee1a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664bf2201abae3378784ee1a_T2_2024-06-22_08h49.15.047.csv,0.650810975831699,0.8,7.2683069744036,1,2.02904348121315,1,0,2.24441969837184,2,1,1,0.0933706708563698,0.5,0.0995312115884602,0.5,0.686914343830028,0.5,0.0876596160928433,0.5,0.29182214871658,0.2,0.555963665140486,0.904387998975868,0.644444444444444,0.961290322580645,155,0.149122807017544,0.389312977099237,0.84,155,-330.814548804264,1
664c3cfeeccf0399b4110f7d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664c3cfeeccf0399b4110f7d_T2_2024-07-05_21h17.28.285.csv,0.749239374142678,0.8,8.91155561084061,1,1.2764866387472,1,0,2.59826496829205,2,1,1,0.316806461044411,0.5,0.242036393994104,0.5,0.744353196423734,0.5,0.12865286720308,0.5,0.215677075765156,0.2,0.562437554525467,0.943553682312799,0.688888888888889,0.970802919708029,137,0.0468085106382979,0.225806451612903,0.740740740740741,137,-304.742397815648,1
664cf905de6ca38cfad9e5d4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664cf905de6ca38cfad9e5d4_T2_2024-07-19_13h21.12.589.csv,0.704798195634939,0.8,22.9135878705814,1,1.76338838689281,1,0,1.26219334852506,2,1,1,0.240227831128403,0.5,0.0573535318554177,0.5,0.700468406310226,0.5,0.0402202282196211,0.5,0.454387206739887,0.2,0.801277987744348,0.990304387490562,0.85,1,181,0,0.355371900826446,0.765957446808511,181,-177.932687723412,1
