id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,posterior_state_exploration,prior_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,fixed_reward_value,fixed_l_loss_value,posterior_omega,prior_omega,posterior_eta_d,prior_eta_d,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
60370cc8e1feab5ce84685ef,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60370cc8e1feab5ce84685ef_T1_2024-05-21_13h35.57.958.csv,0.647864312099459,0.8,7.51709665013176,1,1.37456087879669,1,0,1.68915629252338,2,1,1,0.226015702061458,0.2,0.475744508773481,0.5,0.576731244950426,0.5,0.527008759275121,0.5,0.675227416375894,0.843775394714842,0.769444444444444,0.916666666666667,12,0.0297029702970297,0.522292993630573,0,12,-212.786293148438,1
603c92ad5ed1c29cf04476ca,1,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_603c92ad5ed1c29cf04476ca_T1_2024-05-07_12h40.31.951.csv,0.601466190833939,0.8,6.49844734914992,1,1.62109549278422,1,0,2.14059355456315,2,1,1,0.191556535102879,0.2,0.231129709003951,0.5,0.621102287013244,0.5,0.478033351447646,0.5,0.614590937016059,0.749535950932312,0.755555555555556,0.863636363636364,22,0.105263157894737,0.526666666666667,0.333333333333333,22,-254.74664958361,1
604011377e5b121dc3267a3e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_604011377e5b121dc3267a3e_T1_2024-05-07_10h18.16.195.csv,0.91239300838245,0.8,0.415210490732637,1,5.13466148361752,1,0,1.81545868511783,2,1,1,0.399523488112528,0.2,0.473247252460569,0.5,0.452081746894942,0.5,0.399585529847972,0.5,0.421577817919123,0.500589866673354,0.577777777777778,0.5,208,0.363636363636364,0.0437158469945355,0.53125,208,-505.828238480571,1
6051443969acb1800712d081,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6051443969acb1800712d081_T1_2024-07-24_15h55.21.189.csv,0.92033358750774,0.8,8.03077468323393,1,1.45319160641927,1,0,0.656042592332873,2,1,1,0.016115035044352,0.2,0.163896081757886,0.5,0.492627254561152,0.5,0.37611930814541,0.5,0.668305294963923,0.960595182199419,0.766666666666667,0.987124463519313,233,0.102766798418972,0.245283018867925,0.862745098039216,233,-260.144380121215,1
6052961c99d0779f4f953050,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6052961c99d0779f4f953050_T1_2024-05-22_20h53.29.698.csv,0.668957576246852,0.8,11.4694757679102,1,1.96795641415639,1,0,1.74013691386264,2,1,1,0.373281668213545,0.2,0.144547708296205,0.5,0.659928702228669,0.5,0.12061062490931,0.5,0.631577329392181,0.937062028639884,0.727777777777778,0.97345132743362806,113,0.0786026200873362,0.376923076923077,0.565217391304348,113,-272.464334745477,1
605de3af48d7a575adb95b09,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_605de3af48d7a575adb95b09_T1_2024-07-13_20h05.37.464.csv,0.677144383300041,0.8,7.41910863283607,1,1.88948176961464,1,0,1.90132042254899,2,1,1,0.247070328536187,0.2,0.0988591420657913,0.5,0.629207951022945,0.5,0.0368089625687723,0.5,0.53707812545964,0.910646708056916,0.619444444444444,0.966292134831461,178,0.180952380952381,0.241610738255034,0.814814814814815,178,-347.502900983321,1
606340ca7faac7025f31dd57,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_606340ca7faac7025f31dd57_T2_2024-07-29_00h12.53.486.csv,0.708722364654392,0.8,6.71423725674005,1,1.62348620467477,1,0,2.92870043983339,2,1,1,0.234994381974571,0.2,0.144121107448946,0.5,0.601984169935038,0.5,0.0791532704379093,0.5,0.501979845412559,0.907378185067897,0.627777777777778,0.958333333333333,168,0.117117117117117,0.357664233576642,0.763157894736842,168,-360.165949008734,1
606a3cf263a18869ac8ee0ed,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_606a3cf263a18869ac8ee0ed_T2_2024-06-26_16h05.29.781.csv,0.536276242633939,0.8,8.6562943032812,1,0.837932698125679,1,0,1.63879119715109,2,1,1,0.483853779701955,0.2,0.0773415222171294,0.5,0.5,0.5,0.5,0.5,0.529819293022865,NA,0.611111111111111,NA,0,0.449197860962567,0.337209302325581,NA,0,-261.392285978916,1
60774dd4c93ddbfb673deee1,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60774dd4c93ddbfb673deee1_T2_2024-07-16_13h59.35.745.csv,0.574825208337865,0.8,7.80052002734373,1,2.12318281835036,1,0,1.75447340787316,2,1,1,0.100806663990896,0.2,0.325918855247088,0.5,0.572850611194941,0.5,0.519241182179434,0.5,0.664998390148211,0.704672598902965,0.752777777777778,0.727272727272727,11,0.0142857142857143,0.758389261744966,1,11,-217.570722761075,1
607778a26ff3de83125f50c5,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_607778a26ff3de83125f50c5_T1_2024-05-07_22h11.51.376.csv,0.707016093644545,0.8,7.20411059129406,1,1.99059219375119,1,0,1.59542554050515,2,1,1,0.22033798788068,0.2,0.522333403827671,0.5,0.403364678762008,0.5,0.079953344649615,0.5,0.621971831760273,0.847567343985951,0.75,0.88819875776397506,161,0.0281124497991968,0.2,0.766666666666667,161,-297.066945065723,1
607cbf385d3202721e3f719f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_607cbf385d3202721e3f719f_T2_2024-06-17_12h18.04.048.csv,0.658504990892631,0.8,8.06415869166651,1,1.64005791475819,1,0,2.02388218309161,2,1,1,0.131919524946934,0.2,0.559123150155914,0.5,0.512156802067465,0.5,0.352456137191174,0.5,0.667497742021619,0.905256028166561,0.777777777777778,0.951219512195122,41,0.100961538461538,0.43046357615894,0.285714285714286,41,-233.690415371779,1
607eafaf008af56a5a3ba462,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_607eafaf008af56a5a3ba462_T1_2024-05-19_04h27.38.806.csv,0.639327080416163,0.8,12.5811834270833,1,2.35813971359765,1,0,1.96917495889557,2,1,1,0.65695564729303,0.2,0.306945764443462,0.5,0.681961400745116,0.5,0.30341141248107,0.5,0.766487745974592,0.910269015132029,0.872222222222222,0.952380952380952,21,0.0606060606060606,0.173913043478261,0.2,21,-181.971419829274,1
6091e1be3df7254e526f7168,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6091e1be3df7254e526f7168_T1_2024-05-18_14h25.21.349.csv,0.906222614206195,0.8,4.04782193857706,1,1.62103686979535,1,0,1.74658484157738,2,1,1,0.0294694661776964,0.2,0.149924072852697,0.5,0.333332030167274,0.5,0.476952167492177,0.5,0.499949972239601,0.826877259197405,0.616666666666667,0.897959183673469,196,0.136363636363636,0.381294964028777,0.818181818181818,196,-383.281553375242,1
60a7eb63dab0406a75e79293,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60a7eb63dab0406a75e79293_T2_2024-06-25_02h23.12.374.csv,0.559388666443797,0.8,6.28585725965546,1,0.694052975271729,1,0,0.517082833721576,2,1,1,0.344833974104149,0.2,0.0602258732383261,0.5,0.50913154224352,0.5,0.467461394125598,0.5,0.486218484107251,0.494143722118134,0.530555555555556,0.6,5,0,0.983050847457627,0.75,5,-297.876957180682,1
60b49cb1dc5470789edd23fe,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60b49cb1dc5470789edd23fe_T1_2024-05-07_11h21.21.601.csv,0.561801023358883,0.8,7.04769093203911,1,0.772999512006719,1,0,1.10788496316279,2,1,1,0.632464758921508,0.2,0.133195779044728,0.5,0.52438146300454,0.5,0.442092487775643,0.5,0.532763360460491,0.620209334541794,0.663888888888889,0.666666666666667,3,0.518324607329843,0.119047619047619,0.5,3,-271.015579022395,1
60be3a1699ecb058103a2292,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60be3a1699ecb058103a2292_T1_2024-04-12_11h35.00.614.csv,0.926749471857653,0.8,2.52762027626396,1,0.767410136203427,1,0,2.19871231035997,2,1,1,0.0361120423258596,0.2,0.461506272989983,0.5,0.560734510775044,0.5,0.271753947966024,0.5,0.376316588101675,0.744914199702898,0.486111111111111,0.878787878787879,99,0.168949771689498,0.535714285714286,0.769230769230769,99,-426.406963393412,1
60c6e4b6069d11620f91f6b7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60c6e4b6069d11620f91f6b7_T2_2024-07-14_12h35.33.132.csv,0.621596946536961,0.8,11.3259378449403,1,2.61959879976188,1,0,2.24201684781554,2,1,1,0.394776654499687,0.2,0.498351241011513,0.5,0.566271849594168,0.5,0.314560141588383,0.5,0.76928008014958,0.822627446423908,0.852777777777778,0.866666666666667,15,0.042654028436019,0.297297297297297,0.25,15,-167.504882948897,1
60caf58c38ce3e0f5a51f62b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60caf58c38ce3e0f5a51f62b_T1_2024-07-26_16h12.57.752.csv,0.675602456613133,0.8,6.7952287699468,1,2.15784449174954,1,0,1.43078884156094,2,1,1,0.146657870436187,0.2,0.348437270633236,0.5,0.544891938823317,0.5,0.0720649865507962,0.5,0.619185763471638,0.849188967269492,0.705555555555556,0.905325443786982,169,0.0228310502283105,0.385714285714286,0.772727272727273,169,-304.981010786973,1
60cd861b7d0e8d0ca014e272,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60cd861b7d0e8d0ca014e272_T2_2024-07-25_18h59.25.773.csv,0.729707577707502,0.8,11.7787526013776,1,1.38595314454764,1,0,1.14449804902478,2,1,1,0.550180640246226,0.2,0.247406393210982,0.5,0.628657507075511,0.5,0.102879492058415,0.5,0.557090352757886,0.957839907681184,0.683333333333333,0.987951807228916,83,0.0867579908675799,0.214285714285714,0.375,83,-309.686946860113,1
60cee4ec871f36088fe20ff3,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60cee4ec871f36088fe20ff3_T2_2024-07-14_20h23.08.059.csv,0.777550129954146,0.8,17.6065638499705,1,0.786113275266314,1,0,1.84799890732446,2,1,1,0.0362030968869539,0.2,0.20071186397057,0.5,0.502441264007182,0.5,0.505335557334776,0.5,0.824321158489813,0.999873774855619,0.897222222222222,1,5,0.0175438596491228,0.83206106870229,0,5,-126.94970380669,1
60d5c363dd49bcb80e528806,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60d5c363dd49bcb80e528806_T1_2024-05-19_18h03.00.904.csv,0.888378987880042,0.8,4.05855277879023,1,2.52951850409609,1,0,2.88508491801536,2,1,1,0.0244739619104516,0.2,0.134834102882826,0.5,0.517735180899869,0.5,0.179865992899453,0.5,0.779620392175006,0.859823895088718,0.813888888888889,0.921824104234528,307,0.0474308300395257,0.0188679245283019,0.948051948051948,307,-246.074049319901,1
60d9e874269237cc2a228006,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60d9e874269237cc2a228006_T2_2024-06-23_13h31.27.282.csv,0.630127301113868,0.8,6.02375933519074,1,3.24038058433417,1,0,2.27653119704889,2,1,1,0.335889289923153,0.2,0.220316943544704,0.5,0.724779525556914,0.5,0.109368268389386,0.5,0.666477442415355,0.765530442534308,0.794444444444444,0.829545454545455,176,0.0297872340425532,0.193548387096774,0.771428571428571,176,-305.11401263336,1
60e36e6ecb9f00e7b4dab92e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60e36e6ecb9f00e7b4dab92e_T2_2024-06-21_10h31.15.507.csv,0.676418397204753,0.8,13.2347847401967,1,1.95151554936828,1,0,2.18178380304255,2,1,1,0.312609379524584,0.2,0.105310496783639,0.5,0.635305876842579,0.5,0.110581715666311,0.5,0.731234221628246,0.979088820506538,0.813888888888889,0.994594594594595,185,0.0711462450592885,0.311320754716981,0.678571428571429,185,-207.423325883256,1
60e792f25e9ab875f9605cf5,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60e792f25e9ab875f9605cf5_T2_2024-06-10_18h54.37.405.csv,0.652651187103868,0.8,6.7107876054288,1,1.6782774948477,1,0,2.59147838667023,2,1,1,0.170564467418363,0.2,0.458769137119802,0.5,0.571085177996467,0.5,0.0855348236411891,0.5,0.607858557700323,0.73296921385984,0.738888888888889,0.75,48,0.0328638497652582,0.445205479452055,0.818181818181818,48,-284.793618650787,1
60e8b06bfb1c78d450ae9f79,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60e8b06bfb1c78d450ae9f79_T1_2024-05-19_06h02.04.800.csv,0.607518777221645,0.8,9.9815849343903,1,3.34444472922547,1,0,1.45505453256548,2,1,1,0.636264450025685,0.2,0.445175879999647,0.5,0.694829033847855,0.5,0.282303056169482,0.5,0.771175111152719,0.749577651785746,0.891666666666667,0.785714285714286,28,0.04,0.144654088050314,0.6,28,-190.664737288378,1
60ef2700e476748689a999f7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60ef2700e476748689a999f7_T1_2024-05-20_07h52.50.011.csv,0.682735128420826,0.8,6.50326275159948,1,2.65707088738569,1,0,1.044148788907,2,1,1,0.114966915072961,0.2,0.343441860177887,0.5,0.156283958370433,0.5,0.0429037702201525,0.5,0.557268294658225,0.784041295637595,0.663888888888889,0.842105263157895,171,0.0506329113924051,0.418032786885246,0.736842105263158,171,-359.254604783086,1
60f19b1807eb96e727acb757,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f19b1807eb96e727acb757_T1_2024-07-25_09h03.57.807.csv,0.831647983494028,0.8,5.1012971824948,1,1.36923247438241,1,0,2.85764997129499,2,1,1,0.0604245488366862,0.2,0.306672630577008,0.5,0.391870538681386,0.5,0.382253842163682,0.5,0.488406185919831,0.876405360284907,0.644444444444444,0.934210526315789,152,0.0779220779220779,0.2890625,0.545454545454545,152,-360.599050233075,1
60f4a2d142c69dc1121b6dbf,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f4a2d142c69dc1121b6dbf_T1_2024-05-07_22h44.39.225.csv,0.704538609413796,0.8,10.9039372282781,1,1.51659033526158,1,0,0.997521963002834,2,1,1,0.23328975118396,0.2,0.208942042403598,0.5,0.530364044428356,0.5,0.0590558937593101,0.5,0.612617392513878,0.931768156446973,0.747222222222222,0.966386554621849,119,0.025974025974026,0.375,0.814814814814815,119,-285.924158417307,1
60f6ce6de6cf393bcde0c14d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f6ce6de6cf393bcde0c14d_T1_2024-05-18_14h21.12.515.csv,0.540961412963661,0.8,8.74672326386398,1,0.817395865121393,1,0,0.80812622373393,2,1,1,0.590698039867711,0.2,0.166667355362397,0.5,0.5,0.5,0.5,0.5,0.588144168948006,NA,0.711111111111111,NA,0,0.238578680203046,0.388888888888889,NA,0,-237.299507440635,1
60f8cc430a3d06de34a78773,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60f8cc430a3d06de34a78773_T2_2024-06-17_19h47.02.778.csv,0.53436883921866,0.8,7.38975081327773,1,0.816921329941499,1,0,0.407427517984371,2,1,1,0.123085284608456,0.2,0.14955066701618,0.5,0.497714693121051,0.5,0.5,0.5,0.569681261571739,0.852675157349338,0.686111111111111,1,1,0.211340206185567,0.654545454545455,NA,1,-248.892272854589,1
60fa0929b83c13a26cd1b8d7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fa0929b83c13a26cd1b8d7_T1_2024-07-14_16h37.26.024.csv,0.875789836348514,0.8,10.0488749559277,1,0.595615596468087,1,0,0.546911477252121,2,1,1,0.0704410884273017,0.2,0.438599715679346,0.5,0.567956088862754,0.5,0.164629955199364,0.5,0.685398651752389,0.941388948034049,0.8,0.954545454545455,22,0.0473933649289099,0.756756756756757,0.666666666666667,22,-224.208269638637,1
60fb024cbfd74cc251c6f9b0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fb024cbfd74cc251c6f9b0_T2_2024-06-12_22h01.59.537.csv,0.674782049734136,0.8,9.49005679620259,1,1.87241375593477,1,0,1.00088572039223,2,1,1,0.423387941317952,0.2,0.153869832190193,0.5,0.637409423264092,0.5,0.100455037863856,0.5,0.545330822933868,0.905761739366589,0.675,0.96551724137931,116,0.0675675675675676,0.401459854014599,0.538461538461538,116,-332.306785607973,1
60fbf61d2b955086ac1b1331,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fbf61d2b955086ac1b1331_T1_2024-05-07_11h05.31.606.csv,0.755895303421148,0.8,5.51303272731796,1,2.00306329530461,1,0,1.07836984319981,2,1,1,0.0238089331871128,0.2,0.092852859250843,0.5,0.23180995743622199,0.5,0.236283726641311,0.5,0.578285800887573,0.849366192541781,0.680555555555556,0.929577464788732,213,0.0619469026548673,0.481203007518797,0.878048780487805,213,-351.893339360201,1
60fd6618f9a377f54dcdf318,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fd6618f9a377f54dcdf318_T2_2024-06-20_11h31.51.834.csv,0.692952014358798,0.8,8.18198147083683,1,1.65210278506196,1,0,1.69117595070134,2,1,1,0.3137571899013,0.2,0.213752424140468,0.5,0.598347988542072,0.5,0.0990670020961874,0.5,0.546592551392808,0.87870913576406,0.669444444444444,0.935185185185185,108,0.0818965517241379,0.251968503937008,0.615384615384615,108,-328.899412240989,1
60fe8de5380ae67bf7370ac8,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60fe8de5380ae67bf7370ac8_T2_2024-07-19_22h44.28.279.csv,0.658546756703077,0.8,12.9847029853837,1,2.16173423956457,1,0,1.56365330230664,2,1,1,0.577739401779392,0.2,0.302468167250364,0.5,0.759130940641786,0.5,0.0690266916361932,0.5,0.734919859130539,0.869640309849388,0.866666666666667,0.942307692307692,52,0.050761421319797,0.123456790123457,0.571428571428571,52,-219.752534435319,1
60ff2c3d915d23318b73ae8d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60ff2c3d915d23318b73ae8d_T2_2024-06-11_01h15.04.054.csv,0.726496668740633,0.8,6.1797868813482,1,1.45521688793365,1,0,0.910556645262385,2,1,1,0.25631321929862,0.2,0.599318845804169,0.5,0.591064433892836,0.5,0.235898777710435,0.5,0.528779875225693,0.828719605302933,0.641666666666667,0.884210526315789,95,0.108225108225108,0.234375,0.578947368421053,95,-334.496312865779,1
60ff7c8f4f066ccf6fe05587,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_60ff7c8f4f066ccf6fe05587_T1_2024-04-19_15h06.00.686.csv,0.912143825388794,0.8,3.87528701694898,1,1.94853575535363,1,0,2.71523303557321,2,1,1,0.0193659289966651,0.2,0.125672412654242,0.5,0.456660566544914,0.5,0.540877565495395,0.5,0.603288001531722,0.854026183591303,0.697222222222222,0.930555555555556,216,0.0491803278688525,0.278260869565217,0.761904761904762,216,-330.769376280008,1
610008383c0a128712403745,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_610008383c0a128712403745_T1_2024-05-19_10h47.24.558.csv,0.74378090578922,0.8,9.49154055316087,1,1.49400411739405,1,0,1.17782349775579,2,1,1,0.428967393494212,0.2,0.180897085542366,0.5,0.602164449894853,0.5,0.216189101871894,0.5,0.541817293866619,0.957758713251582,0.661111111111111,0.983783783783784,185,0.0655021834061135,0.192307692307692,0.27027027027027,185,-319.129468288436,1
610038371297afd6f2db9323,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_610038371297afd6f2db9323_T2_2024-06-10_13h30.28.144.csv,0.705770439845366,0.8,5.05852293869082,1,2.41238312259719,1,0,2.11442555243728,2,1,1,0.0476683546881477,0.2,0.0861182481226498,0.5,0.539068710329647,0.5,0.254029875011373,0.5,0.631701427801978,0.860135639302745,0.713888888888889,0.939655172413793,232,0.0826446280991736,0.256410256410256,0.735849056603774,232,-312.175148657632,1
61006b0f1f3bfddb6b4c5d55,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_61006b0f1f3bfddb6b4c5d55_T1_04_19_2024_12h35.39.850.csv,0.703154513124612,0.8,8.8977754867264,1,1.74535039618564,1,0,3.0077018385778,2,1,1,0.364668597476371,0.2,0.118264004335802,0.5,0.601654829055499,0.5,0.0565761524498401,0.5,0.588570541154063,0.955836697961738,0.688888888888889,0.985436893203884,206,0.036734693877551,0.368421052631579,0.733333333333333,206,-306.658614579564,1
6100ad3174a06d6fb34718ce,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6100ad3174a06d6fb34718ce_T1_2024-05-18_16h59.33.645.csv,0.613851235166491,0.8,5.3204575958555,1,2.64840318280491,1,0,2.38485181726159,2,1,1,0.166233466402049,0.2,0.286569912304509,0.5,0.686282782934599,0.5,0.0797971322336034,0.5,0.586720374435354,0.78731807563194,0.708333333333333,0.873239436619718,142,0,0.568181818181818,0.861111111111111,142,-330.545978905195,1
6106e56a30bffe5aa77176ee,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6106e56a30bffe5aa77176ee_T1_2024-05-19_21h22.29.084.csv,0.789729220793625,0.8,4.02208179925257,1,2.88682434323192,1,0,1.55693865944275,2,1,1,0.352356859752006,0.2,0.428295512918455,0.5,0.143420327139683,0.5,0.133565445722723,0.5,0.737671517813843,0.75717271569386,0.841666666666667,0.833333333333333,306,0.0326530612244898,0.0263157894736842,0.901639344262295,306,-315.075394843831,1
610cd5f2b38b2d1bffe55477,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_610cd5f2b38b2d1bffe55477_T2_2024-06-17_22h49.59.349.csv,0.688731428624646,0.8,9.49084106993525,1,1.67223737884132,1,0,2.14152455792126,2,1,1,0.290485706566352,0.2,0.162392627032359,0.5,0.689010923072224,0.5,0.0460122121460487,0.5,0.585038083955259,0.936050095216167,0.722222222222222,0.974025974025974,154,0.0688073394495413,0.312056737588652,0.780487804878049,154,-307.722362712523,1
611167ed8d09c1e0fdd862c2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_611167ed8d09c1e0fdd862c2_T2_2024-07-22_14h12.43.733.csv,0.680906201690635,0.8,8.56621435136875,1,1.77806222225409,1,0,1.96288429200054,2,1,1,0.319407441579729,0.2,0.0984400681076112,0.5,0.614945960882815,0.5,0.0722428224755575,0.5,0.543126640963477,0.929507903932686,0.658333333333333,0.974358974358974,156,0.214953271028037,0.16551724137931,0.631578947368421,156,-334.268241661405,1
611622ddd8be1ac51298cb89,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_611622ddd8be1ac51298cb89_T2_2024-06-20_14h13.17.029.csv,0.526424027373734,0.8,7.863868198309,1,0.914509321880436,1,0,2.79845631799613,2,1,1,0.0909169824953912,0.2,0.0438185620506917,0.5,0.5,0.5,0.5,0.5,0.532412921682664,NA,0.566666666666667,NA,0,0,1,NA,0,-264.308182713907,1
61183fc3800e4a722426bc6a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_61183fc3800e4a722426bc6a_T2_2024-07-29_01h37.40.019.csv,0.777815427504579,0.8,6.553950251477,1,2.18885280627409,1,0,0.666945101196875,2,1,1,0.0318608872514087,0.2,0.0938949756221148,0.5,0.587249290553512,0.5,0.498149962643133,0.5,0.696778939314926,0.907308948965226,0.772222222222222,0.948837209302326,215,0.0854700854700855,0.224,0.863636363636364,215,-249.436320770064,1
6119b5c448fbd1d8b49155ff,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6119b5c448fbd1d8b49155ff_T1_2024-07-20_07h36.01.326.csv,0.76280258306098,0.8,5.16171626061581,1,1.86599196034502,1,0,3.48446351315797,2,1,1,0.0890550149498112,0.2,0.257075742979348,0.5,0.788530255272897,0.5,0.17924977649542,0.5,0.632045422092418,0.880566349347096,0.716666666666667,0.93469387755102,245,0,0.333333333333333,0.964285714285714,245,-303.925472832166,1
612fa6644526903f736cf925,1,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_612fa6644526903f736cf925_T1_2024-05-07_10h13.12.273.csv,0.827736985700003,0.8,4.52344470249087,1,2.58085099391634,1,0,3.56091438839122,2,1,1,0.104691563142891,0.2,0.0743527939773182,0.5,0.464960848603787,0.5,0.358937180782695,0.5,0.742708343681055,0.872459086512012,0.783333333333333,0.945392491467577,293,0.0526315789473684,0.214285714285714,0.803030303030303,293,-255.713372914552,1
6136503d70302c9d1aa894f4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6136503d70302c9d1aa894f4_T2_2024-07-31_16h45.48.069.csv,0.736016695721181,0.8,9.09473009255739,1,1.37656488485534,1,0,1.78488113662592,2,1,1,0.185846864537637,0.2,0.212783395138239,0.5,0.47116745152688,0.5,0.122343218221969,0.5,0.545314881045926,0.946931224612595,0.677777777777778,0.980132450331126,151,0.0791666666666667,0.470588235294118,0.666666666666667,151,-320.71131170583,1
613e77b91fc96b58404a4584,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_613e77b91fc96b58404a4584_T2_2024-06-20_10h32.56.826.csv,0.691622884538278,0.8,12.7751729116771,1,1.83477417803316,1,0,1.03868013918243,2,1,1,0.146976709251975,0.2,0.239428689965086,0.5,0.421954708115182,0.5,0.0266199242748171,0.5,0.700803300778911,0.945345036873155,0.772222222222222,0.964646464646465,198,0.0442477876106195,0.338345864661654,0.915254237288136,198,-236.292728831934,1
61546cf3956218b9a9e5a699,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_61546cf3956218b9a9e5a699_T1_2024-07-25_10h32.48.178.csv,0.6872134985354,0.8,5.08245997139301,1,2.55632384615402,1,0,3.01794439875822,2,1,1,0.225986036211179,0.2,0.153252643189488,0.5,0.636956564969732,0.5,0.139987203004354,0.5,0.698672788959601,0.83055749043628,0.766666666666667,0.914814814814815,270,0.051792828685259,0.222222222222222,0.882352941176471,270,-294.35290783037,1
6157e566d0e2dea35730c6ac,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6157e566d0e2dea35730c6ac_T1_2024-07-28_10h32.30.807.csv,0.682193136386091,0.8,9.63863664503828,1,1.68825519528308,1,0,1.78955775522274,2,1,1,0.59117872941366,0.2,0.153518862522035,0.5,0.678147293620606,0.5,0.0619874881517102,0.5,0.521570652624277,0.914309668469572,0.677777777777778,0.974358974358974,78,0.0952380952380952,0.348993288590604,0.523809523809524,78,-340.952810646142,1
615838a2d65d6be56cc96091,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_615838a2d65d6be56cc96091_T1_2024-07-13_07h27.40.208.csv,0.859373586961898,0.8,6.2921842591397,1,12.1827324790084,1,0,1.29814587968299,2,1,1,0.00938028149819036,0.2,0.67657556573693,0.5,0.139086193693383,0.5,0.226910806889691,0.5,0.916800373580285,0.843193466185864,0.927777777777778,0.898203592814371,334,0,0.0660377358490566,0.959459459459459,334,-172.913094097115,1
