id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega_d,prior_omega_d,posterior_omega_a_posi,prior_omega_a_posi,posterior_omega_a_nega,prior_omega_a_nega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
653a89a9cf6755724b6e38f0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_653a89a9cf6755724b6e38f0_T2_2024-07-31_21h45.26.850.csv,0.571628260608135,0.8,1.80424264044547,1,1,0,1.14119542881586,2,1.43558696714659,4,4,0.300032436430427,0.5,0.239266557994315,0.5,0.586325941424992,0.5,0.103630651554525,0.5,0.439319955292288,0.2,0.480687762469523,0.2,0.106279796471199,0.2,1,0.590318930413477,0.838486539025996,0.730555555555556,0.890625,128,0.0697674418604651,0.236111111111111,0.828571428571429,128,-312.08993400508,3
654169aa10550ea538d099e7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_654169aa10550ea538d099e7_T1_2024-07-24_18h43.45.313.csv,0.362533456846864,0.8,0.321587039572272,1,1,0,0.74139143216961,2,13.6563828532844,4,4,0.692646430702167,0.5,0.601749662018902,0.5,0.396426177738326,0.5,0.552819307795246,0.5,0.49567970198011,0.2,0.306764381826657,0.2,0.144645754651007,0.2,1,0.669979164091445,0.288624842744842,0.794444444444444,0,10,0.0640394088669951,0.326923076923077,0,10,-243.647140886577,3
65425c4273e7913dcc795ddc,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65425c4273e7913dcc795ddc_T1_2024-07-22_16h37.06.954.csv,0.585646707291778,0.8,2.13769290826803,1,1,0,0.911497917843174,2,0.528764641306436,4,4,0.25993117856959,0.5,0.125623722421182,0.5,0.735766856748603,0.5,0.149682534880824,0.5,0.128747138345074,0.2,0.598214349732156,0.2,0.223172204973355,0.2,1,0.604095318042201,0.874633326870214,0.725,0.921875,128,0.14410480349345,0.415384615384615,0.727272727272727,128,-306.247900155291,3
6543ae60986d42c7abb2e78e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6543ae60986d42c7abb2e78e_T2_2024-07-23_00h17.47.807.csv,0.554237084955793,0.8,0.756674164819502,1,1,0,1.16916223592299,2,4.59283754640311,4,4,0.509452885491103,0.5,0.195895326961724,0.5,0.77457736832468,0.5,0.100091389024651,0.5,0.485024685799613,0.2,0.256214096292655,0.2,0.19801149144230001,0.2,1,0.586082191954308,0.746567338075678,0.677777777777778,0.955555555555556,45,0.0355329949238579,0.395061728395062,0.714285714285714,45,-298.163974754871,3
654479967bcbed623a65a831,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_654479967bcbed623a65a831_T1_2024-07-25_08h52.41.198.csv,0.586022797544451,0.8,0.41849162934542,1,1,0,0.647875881155021,2,7.50675593953558,4,4,0.606828853138273,0.5,0.0789635656133103,0.5,0.577100444282431,0.5,0.388148509346389,0.5,0.110317985110373,0.2,0.235778430554399,0.2,0.167999641893917,0.2,1,0.553485242713891,0.653937159449331,0.666666666666667,0.869565217391304,23,0.178947368421053,0.455621301775148,0.4,23,-306.820215462527,3
6544b95b7a6b86a8cd8feb88,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6544b95b7a6b86a8cd8feb88_T2_2024-08-01_21h32.58.684.csv,0.613362559722249,0.8,1.43749198517371,1,1,0,1.12385431425652,2,1.0747046437567,4,4,0.422406621219486,0.5,0.158556372150294,0.5,0.646295365716931,0.5,0.207484549024563,0.5,0.271597947207378,0.2,0.380754205490607,0.2,0.134949730240769,0.2,1,0.547013155996514,0.843432218172526,0.669444444444444,0.907216494845361,97,0.0509259259259259,0.370629370629371,0.565217391304348,97,-325.322998756147,3
65456ebc819cdd5600552571,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65456ebc819cdd5600552571_T2_2024-07-23_21h25.38.256.csv,0.567336407621109,0.8,1.74068537155562,1,1,0,1.00667115493992,2,2.15982832567029,4,4,0.0876701884304248,0.5,0.0342206451018634,0.5,0.564481570723064,0.5,0.133881002598181,0.5,0.278745048596289,0.2,0.409402491726025,0.2,0.19126002955428,0.2,1,0.484161899225733,0.915705859914245,0.611111111111111,0.976744186046512,129,0.155844155844156,0.484375,0.736842105263158,129,-371.68803029661,3
654652acd5eda75680390985,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_654652acd5eda75680390985_T1_2024-07-19_07h46.47.973.csv,0.578217611661102,0.8,2.35818069625409,1,1,0,1.08693584204086,2,0.418483105876619,4,4,0.223044093372192,0.5,0.203486056377045,0.5,0.422682556688887,0.5,0.102198379125152,0.5,0.40120771842731,0.2,0.369673571191954,0.2,0.187065921285729,0.2,1,0.682986410822601,0.81981459569745,0.811111111111111,0.872950819672131,244,0.0378151260504202,0.132231404958678,0.87037037037037,244,-310.866923661663,3
65465ac216a26bebcc8d8b02,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65465ac216a26bebcc8d8b02_T2_2024-06-15_01h37.36.624.csv,0.623006347695529,0.8,1.74687336855511,1,1,0,1.75047031848142,2,2.03871163057925,4,4,0.1548680208903,0.5,0.153171626979403,0.5,0.427888245033093,0.5,0.235729060050728,0.5,0.641536236223131,0.2,0.53173296145391,0.2,0.099862880642014,0.2,1,0.573179160602845,0.942271499984158,0.686111111111111,0.980769230769231,156,0.0484581497797357,0.25,0.421052631578947,156,-313.564015390072,3
6548bbb5d378b15bd8e187e7,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6548bbb5d378b15bd8e187e7_T1_2024-05-18_15h08.35.367.csv,0.604727179268022,0.8,0.822898374351065,1,1,0,1.18573646336814,2,2.63293492806534,4,4,0.0828098620611726,0.5,0.150957172166172,0.5,0.487623083264683,0.5,0.122966182162499,0.5,0.533937680786774,0.2,0.40068642432972,0.2,0.1966715519418,0.2,1,0.383403987927896,0.72554593599726,0.438888888888889,0.847133757961783,157,0.187192118226601,0.224358974358974,0.5,157,-466.314056241221,3
6548f1c15e6d25e5ab40d001,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6548f1c15e6d25e5ab40d001_T1_2024-07-25_10h01.09.996.csv,0.536822649929205,0.8,1.32984780680707,1,1,0,1.07349249894952,2,3.6722182020427,4,4,0.0712017989602138,0.5,0.0590733476289612,0.5,0.446445113444095,0.5,0.109823753149476,0.5,0.432928663242002,0.2,0.286314072123172,0.2,0.185998178703537,0.2,1,0.414175606820224,0.778149238922698,0.469444444444444,0.868686868686869,99,0.313725490196078,0.380645161290323,0.777777777777778,99,-418.740153666935,3
654a430b10f03af91bcdb7b2,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_654a430b10f03af91bcdb7b2_T2_2024-07-15_18h46.21.911.csv,0.66434992749875,0.8,1.19229116174796,1,1,0,0.952132068402046,2,0.935802088655711,4,4,0.450383979526443,0.5,0.150409518619461,0.5,0.636212004714986,0.5,0.154737839762522,0.5,0.164026642546486,0.2,0.269344362415537,0.2,0.236603076337266,0.2,1,0.471864118910974,0.830457612311812,0.591666666666667,0.909836065573771,122,0.0593607305936073,0.3,0.36,122,-376.546775606282,3
