id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a,prior_eta_a,posterior_omega,prior_omega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
664d11e6124e3ad6e6277871,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664d11e6124e3ad6e6277871_T2_2024-06-18_11h06.54.644.csv,0.89562556261908,0.8,0.48788233767694,1,1,0,1.60613268368884,2,13.8234614116403,4,4,0.37709909093993,0.5,0.271577381322027,0.5,0.442883753833468,0.5,0.406972918401689,0.2,1,0.765340439508231,0.725043636585366,0.825,0.894736842105263,38,0.026431718061674,0.643939393939394,0.3,38,-181.688133135856,3
664dcd50e61b5246d5b7377b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_664dcd50e61b5246d5b7377b_T2_2024-07-27_22h32.56.706.csv,0.931970623562806,0.8,0.701859180475751,1,1,0,1.26519519596364,2,12.4482994855286,4,4,0.115469639891686,0.5,0.592161813857881,0.5,0.451645873662257,0.5,0.378047989772796,0.2,1,0.578532942395925,0.810220611322956,0.694444444444444,0.888268156424581,179,0.03125,0.118518518518519,0.372093023255814,179,-332.441869945988,3
6650915f8347f93a39a93f5c,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6650915f8347f93a39a93f5c_T2_2024-08-04_14h25.38.665.csv,0.816643573462566,0.8,0.76351533370177,1,1,0,0.564905841231062,2,15.1697168464895,4,4,0.0598842106357537,0.5,0.103116073393774,0.5,0.31744582890286,0.5,0.295593095317078,0.2,1,0.694029669806915,0.877551219942298,0.808333333333333,0.951612903225806,62,0.0833333333333333,0.587412587412587,0.333333333333333,62,-241.435028062809,3
6650b525c83a2e7b6048fcda,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6650b525c83a2e7b6048fcda_T1_2024-07-12_09h49.39.144.csv,0.467280574279118,0.8,0.273521359950363,1,1,0,1.13740671236877,2,13.3129068045476,4,4,0.419675662133651,0.5,0.320858240755101,0.5,0.661142743170576,0.5,0.0753529532594964,0.2,1,0.542338606687631,0.687589479173904,0.647222222222222,0.75,36,0.138755980861244,0.226666666666667,0.333333333333333,36,-314.915002198263,3
6650da43a82f01840447bcbe,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6650da43a82f01840447bcbe_T2_2024-06-17_18h29.45.467.csv,0.946331303461379,0.8,0.643721921910666,1,1,0,1.60652149141462,2,14.0562746977277,4,4,0.0483806325064165,0.5,0.145689354250957,0.5,0.204751140338966,0.5,0.325875694194851,0.2,1,0.501521761569998,0.830850522846829,0.627777777777778,0.87741935483871,155,0.0765765765765766,0.240875912408759,0.774193548387097,155,-376.490601574781,3
665288637afb1c6f9ef2d257,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_665288637afb1c6f9ef2d257_T2_2024-07-19_17h02.13.472.csv,0.938136028961024,0.8,1.03732729567037,1,1,0,1.07232393363177,2,10.1360430791005,4,4,0.0324347983536767,0.5,0.0792789946646913,0.5,0.139270166338612,0.5,0.624011239445062,0.2,1,0.529446755056961,0.819560749771145,0.638888888888889,0.860759493670886,158,0.22972972972973,0.423357664233577,0.84375,158,-374.40500719964,3
6652b039261ef03ecb978b4b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6652b039261ef03ecb978b4b_T2_2024-07-15_16h01.50.632.csv,0.921966184086261,0.8,0.332181291782848,1,1,0,1.12955811654839,2,5.77272074111287,4,4,0.894195652532366,0.5,0.770406072420558,0.5,0.113534677444539,0.5,0.0357043469911945,0.2,1,0.522658216157218,0.70271508110068,0.677777777777778,0.878787878787879,132,0.0576923076923077,0.19205298013245,0.902439024390244,132,-381.898918827237,3
66548532974360d0c90b9dd5,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66548532974360d0c90b9dd5_T2_2024-06-21_10h02.02.659.csv,0.948141878728448,0.8,1.28009172092239,1,1,0,0.850054553120029,2,12.5405601106581,4,4,0.0510188111906929,0.5,0.198715185344667,0.5,0.173509912760063,0.5,0.546296152906707,0.2,1,0.668430848468377,0.908974722417801,0.747222222222222,0.949771689497717,219,0.0127118644067797,0.203252032520325,0.818181818181818,219,-272.234152232395,3
6654a18a5fde8d605b36daec,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6654a18a5fde8d605b36daec_T1_2024-07-12_14h47.31.226.csv,0.853069496882437,0.8,0.352121916565461,1,1,0,0.879227662287419,2,22.3515520210235,4,4,0.184871354401806,0.5,0.688276117071621,0.5,0.251405760598186,0.5,0.262533460429928,0.2,1,0.587704510414902,0.687557680272219,0.7,0.851485148514851,101,0.0508474576271186,0.154471544715447,0.863636363636364,101,-325.015675835114,3
66550501336446c73dbbb0cf,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66550501336446c73dbbb0cf_T2_2024-06-27_15h53.05.719.csv,0.952273490038937,0.8,0.913289140656788,1,1,0,1.26614258241695,2,17.9108644928295,4,4,0.0415505652025185,0.5,0.243711693472632,0.5,0.195705312061616,0.5,0.298136446050301,0.2,1,0.701293153653563,0.913550714348222,0.780555555555556,0.933333333333333,240,0.0163934426229508,0.2,0.792452830188679,240,-253.708570881745,3
66552035a627a90b20d3a549,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66552035a627a90b20d3a549_T2_2024-07-23_08h20.47.059.csv,0.927289737633064,0.8,0.621277231158702,1,1,0,0.650810391093786,2,14.5061919416664,4,4,0.0794215899071568,0.5,0.164956560853538,0.5,0.177152408806648,0.5,0.561185709721159,0.2,1,0.568072129041617,0.860063978419144,0.694444444444444,0.891089108910891,101,0.106796116504854,0.372549019607843,0.736842105263158,101,-324.349749488058,3
6655df41311a20030c9d77de,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_6655df41311a20030c9d77de_T1_2024-07-29_21h09.00.242.csv,0.948926244570795,0.8,0.34183769185755,1,1,0,1.07583951490264,2,31.9886483496207,4,4,0.0328728019482382,0.5,0.438786674185203,0.5,0.142466650891301,0.5,0.519699340548041,0.2,1,0.65558973843689194,0.873868838657556,0.744444444444444,0.935483870967742,248,0.0788381742738589,0.135593220338983,0.859649122807018,248,-311.234793101116,3
66562a0038182ffa52b47afe,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_66562a0038182ffa52b47afe_T1_2024-07-18_22h59.23.539.csv,0.545393007333669,0.8,0.302663041460878,1,1,0,0.766849580341843,2,11.4264043989442,4,4,0.754798382333244,0.5,0.0381467478010563,0.5,0.526459698400435,0.5,0.0681553287189732,0.2,1,0.621353434040807,0.557239942721791,0.713888888888889,0.555555555555556,9,0.150602409638554,0.642487046632124,0.25,9,-261.632039595371,3
665643c27eafe088db748236,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_665643c27eafe088db748236_T1_2024-07-12_16h29.20.028.csv,0.949600903502553,0.8,0.696090082290975,1,1,0,0.73369148379739,2,21.6183595586711,4,4,0.111502181246922,0.5,0.671730965994001,0.5,0.340306413739592,0.5,0.525872049300202,0.2,1,0.712366295187447,0.900525918674552,0.808333333333333,0.952153110047847,209,0.0121457489878543,0.142857142857143,0.63265306122449,209,-237.616957155973,3
665652337f7a6a3a5aff1e15,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_665652337f7a6a3a5aff1e15_T1_2024-07-13_19h29.49.796.csv,0.911375161666541,0.8,0.632324954647619,1,1,0,0.389289069189316,2,14.6661747170718,4,4,0.0535227683220116,0.5,0.134979203329822,0.5,0.252073426244678,0.5,0.357140309896179,0.2,1,0.505730934858923,0.82208437284328,0.638888888888889,0.88695652173913,115,0.178899082568807,0.446808510638298,0.608695652173913,115,-363.772943176478,3
