subject,model_1_connected,model_1_disconnected,model_2_connected,model_2_disconnected,model_3_connected,model_3_disconnected,model_4_connected,model_4_disconnected,model_5_connected,model_5_disconnected,model_6_connected,model_6_disconnected,model_7_connected,model_7_disconnected,model_8_connected,model_8_disconnected,model_9_connected,model_9_disconnected,model_10_connected,model_10_disconnected,idx_1,idx_2,idx_3,idx_4,idx_5,idx_6,idx_7,idx_8,idx_9,idx_10
664d0be31a585c224f0aa15d,-364.589254323326,-364.586946880756,-364.590916176984,-364.588079256812,-364.75707469452,-364.75583141151,-364.68726264992,-364.683420121756,-253.577370955246,-253.583580285324,-364.733791769788,-364.729292571306,-364.611270773593,-364.609088210183,-364.611284818697,-364.609105436641,-364.590924507631,-364.588083276815,-364.767426739693,-364.766676034602,-214.051728,-190.792938,-189.520987,-189.568787,-181.010647,-189.538893,-187.424205,-187.43414,-190.81215,-187.402401
664d11e6124e3ad6e6277871,-402.326475897487,-402.259990948213,-402.353250432337,-402.286238766087,-402.365526035297,-402.305190401342,-402.410415586742,-402.441301349839,-237.855245606403,-237.402135525601,-402.356980157144,-402.302293821947,-402.335113301581,-402.270034813968,-402.339162069732,-402.27371186088,-402.339053172522,-402.273300058607,-402.23910416383,-402.188121391243,-267.623045,-252.138983,-238.869306,-234.977028,-195.07223,-236.736736,-248.970693,-249.013896,-252.261977,-238.658521
664dcd50e61b5246d5b7377b,-434.706547778029,-435.205892120083,-434.710167104945,-435.2366071455,-433.579207864877,-434.826773458678,-429.1108630557,-431.140821528133,-431.259806071256,-432.830567549102,-380.72986633158,-381.31114339627,-434.708331444571,-435.226193532639,-434.708541646224,-435.22664597549,-434.710365580371,-435.235389882372,-433.606471676054,-434.871592838903,-473.039637,-414.089127,-404.508846,-403.517802,-403.539014,-402.923803,-419.394113,-416.584418,-418.426287,-408.981997
6650915f8347f93a39a93f5c,-439.115971441453,-439.134652775822,-439.125204849162,-439.14367353305,-439.124777548715,-439.143654924177,-438.540369669834,-438.549945224078,-358.029027063999,-357.554642572511,-432.743764081102,-432.047956957756,-439.123572165173,-439.141950650569,-439.124003935207,-439.14241653587,-439.123925819779,-439.142247157886,-439.118978348553,-439.137785829893,-318.914429,-323.638322,-324.306248,-322.881074,-273.592539,-301.740999,-326.34682,-326.352173,-325.636833,-324.897233
6650b525c83a2e7b6048fcda,-362.618293371205,-362.635065704471,-362.619108106464,-362.634929485378,-362.792675899398,-362.799039268853,-362.628990379887,-362.663566784939,-339.884428798831,-339.958309796706,-361.94058378744,-362.002315730501,-362.635149913752,-362.651630720716,-362.635169701763,-362.651645924078,-362.619117623308,-362.634937404757,-362.811759101604,-362.822220976479,-319.310451,-280.223223,-276.471362,-275.762084,-273.63024,-269.660449,-278.240699,-278.256941,-278.680669,-274.710815
6650da43a82f01840447bcbe,-474.779147405115,-474.537722429984,-474.764523476966,-474.530939529636,-474.637214548068,-474.433170611852,-475.168339856255,-474.944915499207,-467.819067574267,-467.727768456676,-427.995328850447,-429.259794463295,-474.74491541441,-474.514468835727,-474.749146724224,-474.51774499169,-474.749192885454,-474.518628245585,-474.609825648902,-474.412383220011,-407.583955,-401.303258,-384.262072,-384.831501,-386.281638,-384.567762,-400.981084,-400.955117,-401.56614,-381.630992
665288637afb1c6f9ef2d257,-510.607051256242,-510.413456247966,-510.60334807356,-510.409009953377,-509.883765098094,-509.671034006054,-508.552436310811,-508.289045528313,-508.875209614502,-508.651434365885,-454.342394449996,-458.23989734713,-510.601986368475,-510.408287241582,-510.601991730838,-510.408299270659,-510.602006245402,-510.407408600395,-509.882246204497,-509.669954659928,-455.851617,-458.651952,-444.403152,-441.121955,-443.97981,-441.115204,-458.827604,-459.131507,-457.990086,-442.311545
6652b039261ef03ecb978b4b,-461.822752699367,-461.595865760011,-461.826532814657,-461.595846390262,-461.639317593811,-461.435489989666,-446.348503917583,-445.987558555301,-434.099901994472,-434.044513492771,-445.245795920393,-445.047657704938,-461.82536348362,-461.59090516127,-461.82523359465,-461.591542642161,-461.824690671127,-461.589998872907,-461.639332637964,-461.43522413423,-454.108934,-402.692934,-395.627214,-384.051073,-364.570782,-383.920531,-406.22718,-406.120995,-405.981136,-401.683637
66548532974360d0c90b9dd5,-530.150406394212,-529.825843850671,-530.164584476141,-529.83956005298,-530.069592546264,-529.768172514604,-530.533151561747,-530.214057814163,-530.054805870314,-529.801476749182,-334.942449456994,-338.036165502368,-530.159577130535,-529.835706827588,-530.160507911777,-529.836397927731,-530.160562290587,-529.835501049136,-530.060956345578,-529.762679199399,-489.668895,-436.144932,-380.009923,-381.348716,-381.2971,-379.623434,-441.12728,-441.923952,-439.120565,-378.087067
6654a18a5fde8d605b36daec,-381.106293753281,-380.93640722738,-381.136519999538,-380.970786550767,-380.297084778303,-380.508902053557,-366.001806427362,-365.964701037994,-345.833912293463,-345.848162892264,-359.433385848511,-359.704626743938,-380.79529895036,-380.928163349639,-380.795715594507,-380.937610090596,-380.792924132032,-380.940303532177,-380.29910609726,-380.507455982353,-359.259606,-325.818955,-327.638237,-316.839091,-315.693487,-314.262464,-326.171767,-328.362736,-325.356383,-327.747941
66550501336446c73dbbb0cf,-546.097393207853,-545.731747829211,-546.092449469816,-545.730549323396,-545.847824183019,-545.529017528849,-546.127260762954,-545.769074937963,-546.278826152335,-545.934220759982,-331.546076796703,-331.41619793124,-546.107536927257,-545.742139652519,-546.107726592333,-545.742312178146,-546.107842367086,-545.741092372486,-545.835200141263,-545.522930355501,-472.33577,-439.324429,-336.51753,-367.951068,-331.336464,-363.42927,-433.751668,-432.681131,-435.176643,-332.931366
66552035a627a90b20d3a549,-459.946049691923,-459.902407619215,-459.927818211704,-459.885534828082,-459.97335646415,-459.932784228482,-460.09146401819,-460.05041527528,-435.350591669808,-435.341285303677,-433.092242714474,-435.032930276646,-459.892709869676,-459.869872072744,-459.914690855547,-459.873062590945,-459.914060140736,-459.872446847174,-459.972718552469,-459.932076931564,-391.59318,-388.738831,-383.711571,-381.124403,-379.967278,-374.820213,-387.525077,-386.712288,-388.048028,-382.137902
6655df41311a20030c9d77de,-562.511123355752,-562.277644466361,-562.509566617089,-562.277488567065,-562.45704659482,-562.228230501549,-562.71861735109,-562.487549912047,-561.830306165235,-561.541779001954,-376.435121200054,-382.367463042676,-562.507706430835,-562.276507322838,-562.508049249497,-562.276763070673,-562.507956583322,-562.275816168094,-562.453817554963,-562.226286127846,-494.052033,-469.669136,-324.79607,-325.962409,-329.197738,-324.048222,-465.174127,-462.376153,-465.208847,-325.783711
66562a0038182ffa52b47afe,-411.591787098032,-411.574873552656,-411.592578806462,-411.575913325398,-411.255140896888,-411.237368506355,-411.270841980035,-411.253092010734,-346.493323731525,-346.592509416901,-411.271983987456,-411.254214155342,-411.593356608967,-411.576750745214,-411.593123168613,-411.576513116385,-411.593211773571,-411.576552264705,-411.255857824589,-411.238144560253,-295.189156,-303.922586,-303.717935,-303.64543,-269.039804,-303.592773,-307.035542,-307.05064,-303.954208,-305.564858
665643c27eafe088db748236,-499.833387419183,-499.675281674403,-499.835163218024,-499.688955224022,-498.992869558569,-499.319974830966,-497.744513024777,-497.63898397221,-494.212939229249,-494.159431014892,-317.426880969285,-314.722533938429,-499.835064012897,-499.682802837072,-499.83549919365,-499.683061582727,-499.835758669437,-499.686951050843,-498.999803089897,-499.316858979264,-404.038959,-363.895863,-305.766554,-293.305702,-291.699113,-296.568745,-354.732306,-353.740104,-354.653653,-301.669678
665652337f7a6a3a5aff1e15,-474.965858312546,-474.931567623542,-474.96768974282,-474.93358726631,-474.878562343591,-474.849167848019,-472.500206769008,-472.432387549587,-459.279675342968,-459.27058862591,-448.108039040925,-446.352719619274,-474.968030445189,-474.934247775172,-474.967842046329,-474.934078184508,-474.967751290756,-474.933561766028,-474.878127722488,-474.848893662953,-392.953107,-396.718059,-393.088633,-384.270881,-382.14357,-383.642603,-399.157232,-398.584357,-398.545998,-394.568146
6656b41a68bc810ea64c442c,-599.28491080111,-599.033621116193,-599.280155754435,-599.027987029449,-598.691880275926,-598.41420239951,-599.143471324458,-598.882036157697,-598.817216147174,-598.518239413715,-296.113845794676,-297.222391170418,-599.278692796982,-599.027587567559,-599.279597826826,-599.028979582135,-599.27955110192,-599.027677799957,-598.690932764141,-598.414156665826,-536.663462,-512.259014,-302.076688,-309.03054,-312.050472,-312.902046,-503.737273,-500.425094,-504.077136,-302.577783
6658c0f0eacd7bcadeef8a56,-466.085212971031,-466.055221749197,-466.085266494786,-466.055410393121,-465.94339051071,-465.913516207084,-465.913393028063,-465.880939365059,-460.488335651619,-460.470147353121,-465.914098877674,-465.88169711276,-466.086108008981,-466.056292935119,-466.08610789031,-466.05629005737,-466.085922482953,-466.056069260071,-465.943662349874,-465.913828947407,-448.371493,-448.896218,-449.310165,-448.785329,-435.332009,-448.844748,-448.157733,-448.333471,-448.974105,-448.874598
6658c12121d17e38d247f857,-461.074408080443,-460.920037437704,-461.069529788233,-460.914524132611,-460.69356333419,-460.536580285251,-460.977330225838,-460.820037269533,-428.925832428728,-428.908707719291,-436.330111268842,-436.248195429209,-461.067393522824,-460.911480346662,-461.067386389435,-460.911650353968,-461.06710886126,-460.910866986075,-460.694485397443,-460.537425642279,-369.260919,-375.254639,-354.61948,-354.685035,-353.031127,-348.909023,-381.289184,-380.073529,-379.424749,-362.479493
6658c97a19546bf4a7e54bcb,-360.1621259933,-360.164863716011,-360.170597829095,-360.174639881691,-360.335808522342,-360.3397854324,-360.191681543199,-360.191264073358,-338.324974532253,-338.291973436251,-360.191702358661,-360.191281258281,-360.20402289147,-360.206752953055,-360.203757186988,-360.20648128599,-360.170429097184,-360.174461596166,-360.369697369476,-360.37161650548,-302.522239,-251.835951,-244.837281,-243.51564,-239.310315,-243.52059,-249.840266,-249.84324,-251.850847,-243.698203
6658e9b7aab263fcab6c9c72,-290.951944934248,-290.940463719985,-290.99902245272,-290.992500901467,-288.015370260194,-288.042273830176,-289.478016582633,-289.539390941854,-209.988790103349,-209.793526056777,-289.087509677142,-289.06865422645,-290.949064298938,-290.942898352962,-290.959428264876,-290.951979991692,-290.967081526498,-290.964336331672,-288.052342221682,-288.098906921852,-327.384805,-229.217583,-229.278663,-215.50457,-204.905427,-217.414972,-228.713675,-228.73606,-229.021949,-230.314514
6658f43c81732302f479d0d4,-449.536757392957,-449.364228436486,-449.533835511908,-449.364183079805,-449.490091293429,-449.323500183227,-449.687895933372,-449.519359741487,-384.90973862784,-384.979697106598,-428.80809507913,-428.043409844729,-449.530826127301,-449.362380259292,-449.531483823473,-449.362795342812,-449.531493660076,-449.362592942136,-449.484974113596,-449.319783391596,-325.066908,-324.815081,-323.914092,-323.573778,-303.317907,-323.093798,-326.237672,-325.85657,-326.302805,-325.580546
6659f976774b5910114ec891,-444.390178698128,-444.374192047252,-444.390678371489,-444.3787765293,-444.534340399714,-444.539733841365,-444.396754483615,-444.438705811833,-414.57988078685,-414.602187154674,-424.584715358761,-424.513011879403,-444.392573324582,-444.377428585534,-444.392595619221,-444.377443970161,-444.390702893925,-444.378798861451,-444.535236439765,-444.538762969418,-367.59204,-359.475258,-358.579727,-358.787189,-357.513029,-356.464633,-357.401616,-356.716355,-357.759022,-356.285102
665a421acec6848f16a01035,-468.629520423874,-468.594935517556,-468.629751712968,-468.595455318755,-468.40671679972,-468.372373488333,-468.407888243746,-468.373436510593,-453.622915624397,-453.619073173161,-461.648837026143,-461.719414836381,-468.631114657298,-468.596970343307,-468.630704289898,-468.596565363558,-468.630365696329,-468.596005333494,-468.410163179193,-468.375868692824,-418.555095,-416.043195,-400.522429,-402.714452,-403.87061,-394.490806,-415.193138,-416.123662,-415.132481,-401.879883
665ae2d4ecf98c5daa3ce7fe,-352.506235563254,-352.28369139754,-352.247183965417,-352.286868341177,-352.113479712847,-352.111653129689,-352.112601578423,-352.110145163463,-266.041592709821,-265.978356453642,-352.112296258592,-352.109514586668,-352.249500580635,-352.28879458732,-352.249640735152,-352.288955492952,-352.245544185275,-352.285103179006,-352.113807675078,-352.110811866635,-230.366696,-197.128931,-194.6002,-194.73872,-191.575649,-194.716937,-197.024354,-196.999951,-197.162848,-194.509381
665daa0b432c3a3ad423ea34,-461.314980682521,-461.037739625444,-461.328095817216,-461.050936494656,-461.132391630919,-460.87831221721,-460.990593537819,-460.727565833824,-446.11482750548,-446.009962964134,-432.859749395129,-434.396799433113,-461.321529609327,-461.043991373959,-461.322767478677,-461.045265353746,-461.32289557555,-461.044373733017,-461.119226613939,-460.869162867122,-405.660032,-399.20684,-392.4784,-391.031044,-388.552556,-392.540399,-399.211421,-399.252738,-398.871535,-391.281559
665f1275a8344d26d5e340f5,-415.758060498345,-415.751054112697,-415.756418670319,-415.749536756102,-415.64064947631,-415.634176896148,-415.633888336739,-415.627749909838,-380.334326101571,-380.314927821152,-415.634760405157,-415.628584182162,-415.757172206749,-415.750232667554,-415.757197548469,-415.750257830251,-415.756419831927,-415.749537361817,-415.641659414881,-415.6351385653,-342.445888,-337.674965,-334.464515,-331.507562,-295.316862,-331.416292,-334.546466,-334.560365,-338.054676,-333.852981
665f58d933f0031a4058b642,-560.296289539464,-559.995033078987,-560.294316556653,-559.993970347416,-560.057725350571,-559.777165529671,-559.758703729684,-559.492989991836,-559.990851931666,-559.670161414659,-353.786096576222,-352.750400235613,-560.292384502614,-559.991621281162,-560.29268528848,-559.992010992016,-560.292589227392,-559.991150247019,-560.052768682359,-559.774559217961,-487.790281,-453.359937,-300.986984,-304.191801,-305.287863,-307.503571,-443.17163,-441.469535,-443.121292,-299.593823
665f8b8b8bacd56af9e28b97,-515.897350614152,-515.858561798979,-515.900146846519,-515.862784193411,-516.004589095283,-515.975614723864,-509.447544728096,-509.641658085171,-504.347770329102,-504.869509859624,-435.608424297062,-432.217499200932,-515.89834972781,-515.86078736264,-515.89847608471,-515.860895415398,-515.898947015496,-515.86174329561,-516.003493883354,-515.974072566966,-467.13664,-446.706275,-412.715596,-413.802285,-411.013944,-412.543588,-444.113174,-442.047048,-445.762203,-413.526066
665f9802109374808c44de37,-485.922537548533,-485.91636728027,-485.923006817638,-485.916859555779,-485.063453775359,-485.050423686936,-484.971501279832,-484.960480394787,-485.134084700854,-485.131683287495,-484.901724931616,-484.891090609644,-485.922745513082,-485.916671632848,-485.92241011285,-485.916335912593,-485.922402600978,-485.916225971403,-485.070911827618,-485.058237911727,-463.032473,-464.466249,-450.851018,-448.210094,-454.529025,-447.876837,-464.044221,-464.242394,-463.146054,-450.833078
6662deda47d8f64c1589cac9,-542.948836204706,-542.737629074853,-542.788099302222,-542.782089430635,-542.722189587741,-542.598918204891,-540.212965444628,-540.038330248687,-540.515067597272,-540.340184306715,-400.563669001428,-406.426406410239,-542.786408953382,-542.616205097539,-542.786576540109,-542.617026589816,-542.786710480011,-542.618136444184,-542.719327997913,-542.596804912672,-527.050722,-510.173906,-472.678282,-470.054925,-468.984844,-473.852989,-506.214877,-503.435618,-506.415484,-470.828262
666339464f778f33532d28f0,-456.472004514675,-456.265003545132,-456.473553544991,-456.268023403749,-455.974360745122,-455.762443193335,-456.320015893551,-456.109445912582,-436.092500138738,-435.967757582494,-456.043153496717,-455.838518540553,-456.468526326047,-456.262047153058,-456.468978822969,-456.26275777234,-456.468653353777,-456.26132086451,-455.974073265531,-455.762345959239,-399.135139,-393.516839,-385.064179,-385.776858,-376.76732,-385.345896,-393.524727,-393.600198,-393.345733,-386.052521
6663b39d3676132ea478c7c1,-543.035527353692,-542.84200693482,-543.036300084815,-542.84346745776,-542.801998422268,-542.612978008066,-541.026884746869,-540.830775397517,-539.562505294701,-539.433460044226,-361.907964817663,-363.747005734809,-543.037692687837,-542.845152881848,-543.03727479225,-542.844782728605,-543.037114312642,-542.843696999218,-542.804129747582,-542.615993838272,-431.9612,-423.542208,-347.038103,-349.366281,-350.728507,-304.264883,-410.261831,-411.550766,-409.690521,-344.591267
66645eff20ea0a1d14a3d5bb,-486.535152627457,-486.30749250288,-486.53648507832,-486.310387517246,-485.909821317217,-485.677571682598,-486.391760511709,-486.165302433075,-453.04924239253,-453.050565860663,-374.420527227778,-373.938837987457,-486.529403306545,-486.301714254422,-486.530088064306,-486.302804264588,-486.529957121693,-486.301393053414,-485.904882306008,-485.672197512727,-403.532505,-393.520337,-378.560999,-375.71739,-341.252176,-351.196226,-384.768164,-381.977066,-384.601432,-372.151662
66673aa947402f713541aa37,-435.631813994757,-435.542765877844,-435.625320044765,-435.535928711398,-435.256929502521,-435.172037936409,-435.6341042349,-435.546396052734,-293.704946013519,-292.462620526959,-434.411622459486,-434.362647399421,-435.621997248851,-435.531883860366,-435.622252752202,-435.532268032563,-435.621947022171,-435.531773573801,-435.256367293871,-435.171467634351,-239.236011,-240.998775,-228.80009,-226.676636,-192.352487,-224.951655,-246.46457,-244.967356,-245.074586,-235.907102
666878a27888fdd27f529c64,-485.859107362023,-485.544600681971,-485.857941211568,-485.541336098972,-485.562759118597,-485.264085575637,-483.612469790869,-483.288238601312,-483.798385779212,-483.48868014306,-476.431678973344,-476.017947231726,-485.857516558604,-485.54149438382,-485.85759848393,-485.541789783532,-485.856753136178,-485.537995576764,-485.55972566384,-485.264701353238,-446.748504,-433.662337,-411.24516,-412.994421,-413.942279,-412.458773,-434.236513,-434.273561,-434.096844,-410.01571
66699c5067ce8c66a3c9c5e5,-489.100342038486,-488.844588270692,-489.096970254054,-488.842287311075,-488.698638595645,-488.458319621817,-487.631631678112,-487.388535279944,-446.685520174401,-446.676246480934,-359.29613277148,-358.142905193342,-489.105028177392,-488.846445156226,-489.104551470688,-488.846670639485,-489.104169191615,-488.846633949454,-488.688020992977,-488.450373116228,-339.250822,-345.404822,-326.934079,-319.301557,-284.59703,-315.522069,-333.236428,-332.826907,-330.760886,-308.318038
666aef7a2e560f58316d124b,-419.805646930142,-419.796104440085,-419.813371253938,-419.804168549952,-419.941578335061,-419.932466900356,-419.078111957689,-419.060083725046,-419.007602375808,-418.994182134959,-417.034144959657,-417.037031558569,-419.811170535476,-419.801814557223,-419.811253443134,-419.801899425865,-419.813467359872,-419.804267791321,-419.936372355078,-419.926989862554,-408.283688,-383.679994,-378.736446,-379.20896,-376.789175,-380.606468,-385.208422,-385.137517,-381.930981,-379.390509
666affd46d2232579a2a8a15,-525.067013518019,-524.820015632757,-525.060870803705,-524.816981465518,-525.033006797801,-524.804166015441,-525.255752097567,-525.019939366591,-515.742976452917,-515.69518446717,-425.753523866218,-429.123780991442,-525.053999403061,-524.812967759057,-525.055523300676,-524.81414056135,-525.055518763383,-524.812964629615,-525.001703976674,-524.797335427418,-499.009846,-466.121114,-437.359047,-436.796366,-426.531733,-393.210394,-462.772182,-460.135886,-462.856915,-436.002398
666b04170e6ae5d987ed3a8f,-452.312834972694,-452.22062993477,-452.319871383834,-452.228003661394,-452.245130070107,-452.1576899752,-452.281156850689,-452.188527266341,-369.506368803981,-368.809499703397,-411.069176636723,-410.643559965488,-452.319890466231,-452.228367570176,-452.320004565942,-452.228384106526,-452.319836848899,-452.22828885558,-452.242572665235,-452.155322438495,-362.139805,-353.003246,-339.703626,-340.838685,-294.500466,-266.852644,-351.861477,-352.455971,-352.705383,-338.158272
666b114817ee975e387828c2,-427.109556584611,-426.986347564049,-427.081299814256,-426.963746275783,-427.033681028957,-426.9377616033,-427.091307457556,-426.992630689951,-309.570306442442,-309.572585881637,-408.945317622626,-409.647275658911,-427.020758622697,-426.910194882337,-427.021028904615,-426.91042562945,-427.020915469658,-426.91037490097,-427.034047666511,-426.935886131134,-256.472179,-251.863712,-243.93789,-241.957742,-235.813549,-239.522941,-255.532953,-254.619886,-254.373833,-247.913439
666c42c5e028ee98e1b07316,-391.936369381881,-391.901389564386,-391.935831897635,-391.900996572366,-391.61945181962,-391.58572598289,-391.617141092282,-391.584422635191,-226.611827849735,-226.368771404982,-391.617607957761,-391.584926872074,-391.939433594866,-391.904212215942,-391.937770478015,-391.902631083798,-391.93787457804,-391.902703854359,-391.620644220166,-391.587076815174,-205.229217,-194.108001,-188.929422,-189.032154,-175.364194,-189.024367,-194.498033,-194.498114,-193.899674,-189.799589
666c46689192fcbdd74a248e,-446.540834465343,-446.510399916694,-446.54191279093,-446.511913562953,-446.438064271698,-446.407116680343,-446.247386124036,-446.215622909221,-432.643825197582,-432.644060758863,-421.801988013156,-420.092382194183,-446.541943454228,-446.512053751723,-446.542008755393,-446.512078203653,-446.541815307354,-446.511892281509,-446.436131674334,-446.405322055997,-354.318473,-355.198071,-350.082663,-343.169903,-342.448692,-332.732525,-357.339641,-355.342163,-357.032891,-352.076899
666d11888a386185e18d9695,-575.707722751449,-575.344739509956,-575.708747988974,-575.347052205262,-575.515355843543,-575.159319056956,-575.744642221031,-575.388997570523,-575.63587241786,-575.253064085218,-368.927917660723,-375.046396599682,-575.709090448368,-575.347412308374,-575.708879874872,-575.347324136244,-575.708762501349,-575.345850826921,-575.51631644298,-575.161563379623,-500.108316,-497.92187,-331.024558,-337.193238,-340.517075,-341.031421,-492.096321,-492.021646,-491.751803,-330.647575
666e38d1909bc0331b853d90,-548.877643996297,-548.686912623271,-548.875698182016,-548.685142858035,-548.612441007481,-548.431380516883,-544.441525872963,-544.276161481057,-546.372051922356,-546.172605638542,-319.483350343002,-317.763044068889,-548.874637320515,-548.683311652084,-548.874669583217,-548.683488647956,-548.874564528625,-548.682875655299,-548.610735565127,-548.430250542454,-465.945857,-460.105852,-419.76247,-405.698692,-411.718164,-402.372456,-455.127546,-454.641774,-454.708931,-418.549256
666f0b4bbd321b51c55d97f7,-522.21151719595,-522.059719061602,-522.114615031972,-522.035021261783,-522.14042203991,-522.014291767638,-522.481628194375,-522.346878811274,-520.204234261079,-520.142443989153,-473.470034333397,-472.910554947391,-522.112114208426,-521.976905912306,-522.11238369648,-521.977139609837,-522.112353684876,-521.977431276876,-522.140614519993,-522.014581000049,-490.788573,-482.024016,-462.031166,-460.77397,-458.032785,-456.913991,-481.125927,-479.838139,-481.218559,-461.23197
6670330ca7f17d6da599571b,-440.919412951133,-440.879746153854,-440.919201215176,-440.879977396272,-440.794596061353,-440.755723531266,-440.978619308889,-440.938247528233,-337.464559014307,-337.023527627488,-436.183676765266,-435.504144075767,-440.919091037699,-440.879935874171,-440.919187073404,-440.880009882454,-440.918751602565,-440.879497233669,-440.793037076811,-440.754437174199,-288.199719,-270.737081,-268.22845,-266.925878,-230.804208,-266.443969,-268.685517,-268.829652,-270.649392,-266.378123
66703d4a7436b1c576ba4a8c,-553.388676140846,-553.08916209529,-553.385466384803,-553.089106487557,-553.146977149942,-552.862488395695,-553.325986954254,-553.037354105873,-550.85840113796,-550.669079200692,-279.257854609722,-279.264471435333,-553.382945243861,-553.086220662986,-553.383385890524,-553.086626042839,-553.383310091092,-553.08621845136,-553.14015707152,-552.858691108692,-394.823072,-399.21709,-267.862479,-265.95528,-255.467471,-228.161445,-380.880213,-384.586959,-378.907888,-266.010004
66704038ed9c2e159e7121a3,-475.913324013516,-475.903389597522,-475.913766537481,-475.903925296355,-475.525923997982,-475.515744285645,-475.683186346191,-475.673105980439,-475.667311079144,-475.660559252537,-475.649208659254,-475.639541462727,-475.914713524922,-475.904971189539,-475.914448814861,-475.904704238202,-475.914519437724,-475.904690805674,-475.527442455176,-475.517382925884,-465.35581,-466.66352,-441.450278,-449.274661,-456.256972,-449.249156,-466.46631,-466.535647,-466.545333,-442.257427
667062eb4bd4a99a00f3bddf,-406.782013971453,-406.712732835258,-406.81776899005,-406.748575943113,-406.79249660221,-406.729991716999,-406.696425984492,-406.637003902653,-295.052665174816,-295.101197507653,-406.028931973996,-405.978975616492,-406.799630351889,-406.73231554138,-406.803744378675,-406.73588635154,-406.803774278717,-406.736377120521,-406.628368465046,-406.578851708033,-327.66447,-283.673251,-278.47969,-278.872001,-256.508434,-274.698823,-276.668152,-276.67909,-283.097025,-274.333965
66707536a4f76cc874a404bc,-502.158824613041,-501.970959974494,-502.160373734274,-501.972823783727,-501.239471870082,-501.007913312688,-501.129621081983,-500.891315298033,-495.538557536864,-495.308946210532,-428.10993224034,-429.600468081296,-502.159060796828,-501.972204872123,-502.158999938038,-501.972165257743,-502.158915620086,-501.971021975509,-501.24736101466,-501.008295816375,-378.583761,-385.923802,-323.841669,-326.507193,-313.629438,-326.605503,-391.645314,-391.295793,-388.601855,-332.481448
6671c2a565e37006f7ed0529,-525.73559038068,-525.488850019079,-525.731729849255,-525.48586971602,-525.668212860168,-525.443167654503,-525.490856256981,-525.255575194684,-517.044502332319,-517.018386159335,-460.081691768306,-460.719338664663,-525.726791838313,-525.483447464196,-525.727897443898,-525.484334261141,-525.727751271093,-525.482466163852,-525.660956490086,-525.438315628333,-482.647942,-469.766441,-451.007758,-448.376548,-442.503068,-440.979096,-462.176965,-462.266231,-462.014155,-449.343737
6672d7d5aa7f3fbbf4799396,-419.367927714656,-419.237438518544,-419.383300155364,-419.253031988226,-419.227789127084,-419.111982749681,-418.729655143642,-418.599896994324,-292.916494418918,-292.543914237938,-415.199259424926,-415.022289885595,-419.377977968733,-419.248306115962,-419.379033374378,-419.249135200937,-419.378968809583,-419.249202647818,-419.216469589671,-419.102849083915,-244.011236,-243.563059,-238.212799,-236.307877,-209.911441,-235.706676,-247.137694,-246.120085,-246.578439,-242.492658
6672e7ec7590d5ff3bebe11c,-557.154261350433,-556.839284180288,-557.149321715572,-556.838267472744,-556.895757944768,-556.615384286388,-557.400355049384,-557.09643412045,-557.202083258757,-556.936377510154,-317.261682761704,-318.431491484026,-557.164038181221,-556.849008489731,-557.164263900657,-556.849251934497,-557.164225184609,-556.848594866032,-556.883251092611,-556.608376461791,-497.637394,-437.136643,-271.252785,-269.416935,-258.514249,-269.543355,-410.56888,-403.675219,-410.916999,-268.215707
6674abe9b3d32372e68ecd74,-479.45232443589,-479.409089145389,-479.431333926742,-479.399157373573,-479.514320904235,-479.472352811842,-478.21331440014,-478.187834994923,-477.245965772384,-477.231515252097,-462.262684210586,-460.245952197629,-479.430531593753,-479.388844507941,-479.430558773944,-479.388874008988,-479.430731165738,-479.389218861624,-479.514136176964,-479.472175740678,-421.499658,-411.56371,-405.679933,-393.045995,-393.965933,-393.185068,-410.511114,-410.247167,-410.611624,-395.895866
6675b81a0a062036fb380a18,-449.321873370603,-449.230514101675,-449.324235291177,-449.230676669635,-449.484516974828,-449.367956449518,-449.308233244988,-449.063246942905,-449.964548037682,-449.821365434209,-349.162203675968,-346.391426003508,-449.32527268603,-449.234524502321,-449.325323566441,-449.234609460538,-449.324284156097,-449.230754178655,-449.484810707129,-449.369269037715,-414.982048,-374.340349,-346.958165,-346.971696,-344.100479,-346.45101,-371.171363,-371.300324,-376.024288,-351.755811
66761a7cef6f2c01681b6731,-433.578688113021,-433.587259253939,-433.591440869341,-433.598553951166,-433.696810078042,-433.703615519833,-427.388513373613,-427.059932489661,-416.685398019903,-416.400121979652,-401.883777024685,-400.123322782234,-433.590347877294,-433.600388918537,-433.590524616964,-433.600564972666,-433.591670105146,-433.598776165413,-433.696849222863,-433.705005424644,-392.48619,-359.506394,-350.864496,-351.096043,-352.174337,-346.838351,-357.819312,-357.923607,-358.925577,-346.653199
66772075fbaa1f2a37515c3c,-498.208451284639,-498.179096621864,-498.22123236191,-498.191932268278,-498.019118515007,-497.990286438786,-496.487086540206,-496.465557746782,-491.99164497652,-492.02225232021,-371.692590614927,-371.655992689884,-498.225560810738,-498.196481539657,-498.224465711048,-498.195310948903,-498.223929951159,-498.194655564946,-498.019253351468,-497.991379754763,-417.973143,-404.083734,-369.286695,-371.704101,-373.561406,-361.073905,-403.183458,-402.392384,-403.545783,-366.078629
