id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta_d_win,prior_eta_d_win,posterior_eta_d_loss,prior_eta_d_loss,posterior_eta_a_win,prior_eta_a_win,posterior_eta_a_loss,prior_eta_a_loss,posterior_omega_d,prior_omega_d,posterior_omega_a_posi,prior_omega_a_posi,posterior_omega_a_nega,prior_omega_a_nega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
565bff58c121fe0005fc390d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_565bff58c121fe0005fc390d_T1_2024-06-05_18h02.19.834.csv,0.913956406998541,0.8,0.507991519761173,1,1,0,0.663839999322249,2,30.5728037565747,4,4,0.0716480560030718,0.5,0.438404369743052,0.5,0.325442024502237,0.5,0.288063546137884,0.5,0.375755893330355,0.2,0.618621687278041,0.2,0.11678200350299,0.2,1,0.659823936222395,0.928489628037014,0.736111111111111,0.975409836065574,122,0.0657894736842105,0.290076335877863,0.791666666666667,122,-260.983830626666,3
56780a5a89319e0011644cb4,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56780a5a89319e0011644cb4_T1_2024-05-18_13h28.25.633.csv,0.783898944104527,0.8,0.322340441549672,1,1,0,0.827405508293715,2,17.9552138839728,4,4,0.692891482409812,0.5,0.202509555454493,0.5,0.47911562150024,0.5,0.291264651597575,0.5,0.0431996102232711,0.2,0.338442454159504,0.2,0.19598962341647,0.2,1,0.754206331624809,0.643378062724215,0.830555555555556,0.777777777777778,9,0.0423280423280423,0.611764705882353,0.6,9,-178.641274181163,3
567dd32b4f0ef30006dbb718,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_567dd32b4f0ef30006dbb718_T1_2024-05-08_18h14.49.126.csv,0.800272509258257,0.8,1.27388079535192,1,1,0,1.5146829421327,2,7.70179561817128,4,4,0.0929102624912257,0.5,0.150820533206206,0.5,0.541634736827864,0.5,0.196782329914733,0.5,0.52722898801209,0.2,0.242730652112548,0.2,0.0981489817783,0.2,1,0.66836632479875,0.947443333365768,0.783333333333333,0.968152866242038,157,0.00790513833992095,0.283018867924528,0.741935483870968,157,-251.618580243321,3
5685850c333cbd000d4e042f,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5685850c333cbd000d4e042f_T2_2024-06-12_11h23.31.372.csv,0.882377445679743,0.8,1.19643884747813,1,1,0,1.35493488602806,2,9.84393364605953,4,4,0.0686368723846936,0.5,0.0956341732122386,0.5,0.434763662796671,0.5,0.219993524303324,0.5,0.398916174470599,0.2,0.422293833353648,0.2,0.132906245058073,0.2,1,0.713848109614814,0.948067067499837,0.811111111111111,0.974789915966387,119,0.0493827160493827,0.508620689655172,0.68,119,-226.339704042856,3
568d0641b5a2c2000cb657d0,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_568d0641b5a2c2000cb657d0_T2_2024-07-30_10h18.26.647.csv,0.900601140929141,0.8,0.890996126466327,1,1,0,1.73847697157204,2,10.5676517814221,4,4,0.0724970011236323,0.5,0.132688171705953,0.5,0.501960383164726,0.5,0.160291294041376,0.5,0.362647478559762,0.2,0.298795065091758,0.2,0.0947093627191246,0.2,1,0.639502549995788,0.929261132476995,0.772222222222222,0.96969696969697,198,0.0493827160493827,0.241379310344828,0.595238095238095,198,-286.79687097331,3
5694e7b5e0c800000b5a3841,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_5694e7b5e0c800000b5a3841_T1_2024-05-18_15h29.08.146.csv,0.882863094690142,0.8,1.54466575195639,1,1,0,1.27496862387945,2,12.6871104790068,4,4,0.0623765679808188,0.5,0.143592999350506,0.5,0.436231878319033,0.5,0.207798467574363,0.5,0.277824495781376,0.2,0.372255530664241,0.2,0.194138352757656,0.2,1,0.784646138106046,0.969510251729054,0.863888888888889,0.981707317073171,164,0.00869565217391304,0.48062015503876,0.756756756756757,164,-177.668089110731,3
56b72c28f2fc70000c32fb37,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56b72c28f2fc70000c32fb37_T1_2024-05-18_23h22.33.370.csv,0.919255782969738,0.8,1.61191568212073,1,1,0,1.52929984525381,2,5.62112274548365,4,4,0.0833642407186356,0.5,0.0707273385731814,0.5,0.4506640015696,0.5,0.0849087845236255,0.5,0.300640745892609,0.2,0.234691293781663,0.2,0.514222122070772,0.2,1,0.660858059989672,0.891287685030641,0.752777777777778,0.935483870967742,217,0,0.3,0.888888888888889,217,-288.981484489189,3
56e225c2ec0fdd000641e72d,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56e225c2ec0fdd000641e72d_T2_2024-06-20_23h23.44.100.csv,0.847184353089494,0.8,0.790267708073167,1,1,0,1.30183012351376,2,3.33219458878997,4,4,0.564334844091286,0.5,0.403345463804252,0.5,0.69673359597292694,0.5,0.279208210352071,0.5,0.468362112299587,0.2,0.340477140231829,0.2,0.0333958388349685,0.2,1,0.528109865074462,0.814140740517336,0.619444444444444,0.908045977011494,87,0.0737327188940092,0.197183098591549,0.272727272727273,87,-337.658213957048,3
56e8bf5a870a8e000b4a8d6e,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56e8bf5a870a8e000b4a8d6e_T1_2024-04-04_13h13.34.155.csv,0.913862829927653,0.8,1.17379875972104,1,1,0,1.17759779865695,2,4.55156040386288,4,4,0.356920358943476,0.5,0.19699707207074801,0.5,0.606752562721604,0.5,0.0967408603588964,0.5,0.439661429719713,0.2,0.069328461549422,0.2,0.137334327849609,0.2,1,0.587780008539217,0.843749300348836,0.686111111111111,0.902597402597403,154,0.00458715596330275,0.276595744680851,0.695652173913043,154,-310.998253404799,3
56ec9fa4f9ffc4000ac1941b,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56ec9fa4f9ffc4000ac1941b_T2_2024-06-20_16h41.00.309.csv,0.895012577992878,0.8,1.88930085291169,1,1,0,1.11275180925584,2,6.47619758004898,4,4,0.0690937570738906,0.5,0.184293632793631,0.5,0.378305519318202,0.5,0.170140427610422,0.5,0.547419242608275,0.2,0.381404153493302,0.2,0.0841401481590415,0.2,1,0.764690920421656,0.957309918779846,0.852777777777778,0.976833976833977,259,0.00387596899224806,0.108910891089109,0.767857142857143,259,-209.582133258851,3
56f9364e895094000c8f4967,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_56f9364e895094000c8f4967_T2_2024-06-22_17h07.12.684.csv,0.535333009621966,0.8,0.352273490643272,1,1,0,0.813276657983025,2,20.1753408749279,4,4,0.722254983377665,0.5,0.164042310416657,0.5,0.5,0.5,0.5,0.5,0.0261709655979464,0.2,0.280518861648873,0.2,0.200225606534165,0.2,1,0.800343904966709,NA,0.877777777777778,NA,0,0.0104712041884817,0.595238095238095,NA,0,-145.035927436214,3
570f018053cc8f000f8d4bbb,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_570f018053cc8f000f8d4bbb_T1_2024-05-20_16h37.31.638.csv,0.879474551102842,0.8,0.939103227288605,1,1,0,0.779468154719572,2,13.9483646015513,4,4,0.0364630522126343,0.5,0.114513088718046,0.5,0.589566685793107,0.5,0.141198167199886,0.5,0.0755576114369437,0.2,0.463919025187429,0.2,0.138772624035004,0.2,1,0.652478032226525,0.960707141355106,0.747222222222222,0.988372093023256,86,0.12962962962963,0.475524475524476,0.80952380952381,86,-259.025262655638,3
