id,has_practice_effects,file,posterior_p_a,prior_p_a,posterior_inv_temp,prior_inv_temp,fixed_state_exploration,fixed_parameter_exploration,posterior_Rsensitivity,prior_Rsensitivity,posterior_reward_value,prior_reward_value,fixed_l_loss_value,posterior_eta,prior_eta,posterior_omega_d,prior_omega_d,posterior_omega_a_posi,prior_omega_a_posi,posterior_omega_a_nega,prior_omega_a_nega,fixed_lamgda,avg_act_prob_time1,avg_act_prob_time2,avg_model_acc_time1,avg_model_acc_time2,times_chosen_advisor,percent_win_choose_other,percent_lose_choose_same,percent_choose_advisor_after_bad_advice,time_advisor_chosen,F,modelAIorRL
65e3c99ff63caa042aac8883,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65e3c99ff63caa042aac8883_T1_2024-05-21_18h48.26.475.csv,0.786570715719451,0.8,1.2988795455398,1,1,0,1.22906079651966,2,6.43356836615987,4,4,0.132508186928952,0.5,0.538321070078299,0.2,0.0256944366957667,0.2,0.0448651317818917,0.2,1,0.608774508860365,0.953628884626099,0.691666666666667,0.984251968503937,127,0.052,0.321100917431193,0.551724137931034,127,-274.145340030925,3
65e5a88bbbf79d273413f88a,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65e5a88bbbf79d273413f88a_T1_2024-05-07_17h49.08.888.csv,0.870845680443875,0.8,1.6664086508338,1,1,0,0.891332071371498,2,8.02273228286202,4,4,0.0951421368633123,0.5,0.500070784191142,0.2,0.182201733161584,0.2,0.184760496127842,0.2,1,0.744962070473876,0.957065267589825,0.827777777777778,0.982758620689655,116,0.00434782608695652,0.62015503875969,0.8,116,-192.181233096876,3
65e686420ea25196de9139d5,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65e686420ea25196de9139d5_T1_2024-06-20_15h44.29.862.csv,0.889601459100545,0.8,1.74257573231493,1,1,0,1.05477591755915,2,6.23265011189227,4,4,0.0470009203207525,0.5,0.556776687646363,0.2,0.219488753638226,0.2,0.662527694573274,0.2,1,0.711058797635018,0.860644590857807,0.827777777777778,0.917748917748918,231,0.0282258064516129,0.198198198198198,0.96078431372549,231,-281.288452699526,3
65e6a469e82dc3feeeda4433,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65e6a469e82dc3feeeda4433_T1_2024-07-24_14h01.03.974.csv,0.720241968738726,0.8,1.77126295131762,1,1,0,0.597305189820598,2,3.12970843699325,4,4,0.183657820834032,0.5,0.623938428269229,0.2,0.209187468766846,0.2,0.0267507202859274,0.2,1,0.540138245512915,0.911381347460911,0.627777777777778,1,65,0.0720720720720721,0.218978102189781,0.6,65,-316.104307021761,3
65e84adb6f06957a658f1f25,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65e84adb6f06957a658f1f25_T1_2024-05-21_11h41.38.250.csv,0.750935541158496,0.8,0.0972170170012028,1,1,0,0.565284767033714,2,17.9360613745391,4,4,0.695322844786351,0.5,0.124490742488693,0.2,0.299935311275837,0.2,0.156550978536731,0.2,1,0.417694599663151,0.575950767268073,0.508333333333333,0.848484848484849,33,0.229946524064171,0.377906976744186,0,33,-389.370135820069,3
65ea312e53c37b2a17c138f9,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65ea312e53c37b2a17c138f9_T2_2024-06-13_20h07.16.822.csv,0.907611744476408,0.8,1.11410130945905,1,1,0,1.06667644884515,2,10.1806695540054,4,4,0.0586660337697104,0.5,0.399360766149478,0.2,0.195781380668276,0.2,0.256284558515299,0.2,1,0.669960709008342,0.881144266639388,0.788888888888889,0.934782608695652,138,0.0180995475113122,0.391304347826087,0.785714285714286,138,-260.406897296819,3
65ea679d293a5eb3dddd5ffc,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65ea679d293a5eb3dddd5ffc_T2_2024-06-06_18h06.40.083.csv,0.883663188141584,0.8,1.2586243795358,1,1,0,0.680479932908562,2,3.98388328775476,4,4,0.058965871418588,0.5,0.39955561141704,0.2,0.0806779332355036,0.2,0.0556156945858712,0.2,1,0.419649779413168,0.846699784761768,0.558333333333333,0.909574468085106,188,0.205607476635514,0.179310344827586,0.574468085106383,188,-426.492540675773,3
65ea6d657bbd3689a87a1de6,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65ea6d657bbd3689a87a1de6_T1_2024-06-07_08h17.17.996.csv,0.803680860648503,0.8,1.87535151621685,1,1,0,1.48110813515122,2,5.67753149968053,4,4,0.0668459350231011,0.5,0.587423457985643,0.2,0.0838743814238948,0.2,0.44466820100232,0.2,1,0.541471517925687,0.854563125886672,0.677777777777778,0.920731707317073,164,0.0714285714285714,0.289256198347107,0.742857142857143,164,-345.123553060295,3
65eb230ebabf00edfeb036e6,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65eb230ebabf00edfeb036e6_T1_2024-05-18_21h56.49.077.csv,0.63507075675448,0.8,0.496338903584183,1,1,0,0.927936019211749,2,20.9965090732743,4,4,0.0166832340954859,0.5,0.0127177546040117,0.2,0.289256220314439,0.2,0.19974866014219,0.2,1,0.522604563699392,0.723617226568745,0.611111111111111,1,1,0.218579234972678,0.511363636363636,0,1,-290.025224276332,3
65ef7e2a7204e54dcdbc3f66,0,/media/labs/NPC/DataSink/StimTool_Online/WB_Advice/active_trust_65ef7e2a7204e54dcdbc3f66_T2_2024-06-10_10h12.57.276.csv,0.911290151865474,0.8,0.219260983250724,1,1,0,0.896058154098119,2,21.653214953255,4,4,0.620716356277381,0.5,0.30464802524795,0.2,0.40475263304322,0.2,0.131101885567563,0.2,1,0.677511386105151,0.738350869207324,0.75,0.96,25,0.0377358490566038,0.45578231292517,0,25,-234.091186218478,3
